gene	r2	delta
ENSDARG00000051902	0.9547841772508522	5.45797974415383
ENSDARG00000051912	0.8679162213209132	6.201924984715208
ENSDARG00000051914	0.9668716181743963	11.305803758338019
ENSDARG00000051915	0.9246013083386864	4.225012240343431
ENSDARG00000051916	0.5299097756743993	1.0874489956075015
ENSDARG00000051920	0.9861814684807974	4.9496700406694005
ENSDARG00000051921	0.7382663537311331	2.840852449739941
ENSDARG00000051923	0.9940815492248902	8.676909295032866
ENSDARG00000051925	0.952169668733779	7.988137388807542
ENSDARG00000051926	0.749602961252949	4.28440988894199
ENSDARG00000051931	0.9481980310291914	3.9002014286835336
ENSDARG00000051934	0.9448498563722582	4.595148013914281
ENSDARG00000051936	0.9619883913537355	5.208021632859898
ENSDARG00000051939	0.9838620256150984	15.472484543411092
ENSDARG00000051940	0.9838550234818677	10.553325762421466
ENSDARG00000051953	0.6518982191339437	1.884761083579507
ENSDARG00000051955	0.9595188681734805	8.595491991255255
ENSDARG00000051956	0.9101213381929516	3.8796794449278407
ENSDARG00000051957	0.9698093345491949	7.053293993721015
ENSDARG00000051962	0.7132638071128505	5.129913823719501
ENSDARG00000051965	0.8571316835301888	7.606398658867307
ENSDARG00000051970	0.9002814811711766	7.198116165785889
ENSDARG00000051975	0.968236380863309	6.862501917437009
ENSDARG00000051981	0.9282543267195881	7.025238196166944
ENSDARG00000051986	0.9879298906720057	4.663349276894655
ENSDARG00000051989	0.5530492875738837	4.0357166297139955
ENSDARG00000052000	0.9708233192900981	5.548162353467664
ENSDARG00000052010	0.6130409871322222	1.8691176602351405
ENSDARG00000052011	0.9011637588247423	6.4040973454370285
ENSDARG00000052012	0.9553588618381338	5.004501418041013
ENSDARG00000052019	0.6576830114151833	5.032332856903601
ENSDARG00000052020	0.4050128959271654	2.4757693220485466
ENSDARG00000052025	0.9850642783016819	5.156433051670138
ENSDARG00000052030	0.8889858133051791	3.672186220433014
ENSDARG00000052039	0.9887319413205191	9.850227316118298
ENSDARG00000052045	0.9170772045467547	5.559957570594219
ENSDARG00000052057	0.9471519088038549	7.562848156931275
ENSDARG00000052059	0.7808157402216377	3.4214347277726023
ENSDARG00000052061	0.9942397143099521	7.214000392454333
ENSDARG00000052063	0.9961529566784496	7.988520399671987
ENSDARG00000052072	0.5348830598023124	4.988130304091254
ENSDARG00000052073	0.9405006071849205	2.9070366493274156
ENSDARG00000052074	0.9555800715404108	8.322466941539673
ENSDARG00000052082	0.9154205044204362	1.5139909815507266
ENSDARG00000052091	0.972069160431801	7.600150218031565
ENSDARG00000052094	0.9778387388897799	9.785035304224262
ENSDARG00000052103	0.9164174922775921	7.2584246718619765
ENSDARG00000052104	0.9609597667077105	6.351931075277005
ENSDARG00000052109	0.9882744604335129	11.13965588731017
ENSDARG00000052113	0.871473941725	5.985474003167232
ENSDARG00000052114	0.49964619237373076	4.033120273179664
ENSDARG00000052115	0.9590886801919043	6.072484573066009
ENSDARG00000052118	0.9385247017662866	4.14566777085013
ENSDARG00000052121	0.9467851028905853	3.929769831684997
ENSDARG00000052124	0.9740040027157043	8.344496817515646
ENSDARG00000052129	0.8886877965201005	6.970942770496553
ENSDARG00000052131	0.9706650923612584	6.296046348154929
ENSDARG00000052139	0.987549234611012	9.960658943134828
ENSDARG00000052142	0.8317761029826946	3.9041469047475674
ENSDARG00000052148	0.9674105742246935	10.844870680844089
ENSDARG00000052150	0.9920714715000831	5.162491216439594
ENSDARG00000052154	0.9802016266023329	8.462923159597317
ENSDARG00000052155	0.8555095334671438	4.160839520116067
ENSDARG00000052158	0.9816358881319623	8.019468130051527
ENSDARG00000052164	0.9832339629618955	4.784787127567959
ENSDARG00000052170	0.8275900704001946	3.950257678730582
ENSDARG00000052178	0.9893339935065925	5.127864148308328
ENSDARG00000052182	0.4180758969821925	0.7982021624035509
ENSDARG00000052190	0.9615963756795117	7.170110873456417
ENSDARG00000052207	0.9768041508097863	6.970344551929502
ENSDARG00000052215	0.9033586275017145	7.408788327946743
ENSDARG00000052222	0.9768050096737515	10.385164649848278
ENSDARG00000052223	0.9799210272828507	10.257099020576025
ENSDARG00000052242	0.6989427695420161	3.409773683321272
ENSDARG00000052244	0.917559485678433	4.894271024817728
ENSDARG00000052247	0.9382276954758282	9.194726751903318
ENSDARG00000052263	0.6625629762457059	2.7153211460920628
ENSDARG00000052271	0.9819358108834303	6.856337639848576
ENSDARG00000052277	0.6717935182186899	6.218170424187241
ENSDARG00000052279	0.9243974449649169	12.025712827746268
ENSDARG00000052290	0.9567727186836703	6.037705295126193
ENSDARG00000052304	0.9956237138763465	5.693892920583101
ENSDARG00000052322	0.49251879914395313	1.8132281873686695
ENSDARG00000052330	0.9887623818436279	6.666460028248873
ENSDARG00000052331	0.8391660736980568	5.429953224750597
ENSDARG00000052334	0.9842177278997334	5.643583101208657
ENSDARG00000052336	0.9222597556120391	6.380850430510479
ENSDARG00000052341	0.9238383202250737	6.351007554402069
ENSDARG00000052343	0.7690838051545487	5.769837554949289
ENSDARG00000052344	0.9657483170514259	6.28712144854269
ENSDARG00000052348	0.988570320953768	5.115007350856105
ENSDARG00000052351	0.927340633973066	4.388383725765169
ENSDARG00000052361	0.846136186897879	5.635959361338168
ENSDARG00000052368	0.7228919464980789	2.6373684581829417
ENSDARG00000052371	0.8071497879336238	1.966740008112958
ENSDARG00000052374	0.9658732452254954	2.9357149696230804
ENSDARG00000052375	0.9724523932277395	5.344508952076858
ENSDARG00000052377	0.9764708607284336	3.0173618676811005
ENSDARG00000052379	0.9691607840812819	5.5624661226420145
ENSDARG00000052386	0.5848696510651696	2.0450849606083112
ENSDARG00000052388	0.9685958412112032	4.275783890064616
ENSDARG00000052390	0.8574612888060675	3.2874846089394807
ENSDARG00000052402	0.9883372934145976	8.58240918585807
ENSDARG00000052405	0.749207290837776	4.540079731550828
ENSDARG00000052408	0.9450858938614554	8.328052015803346
ENSDARG00000052411	0.15033602437816107	0.80289616902984
ENSDARG00000052413	0.8164995908793871	3.8223088634650373
ENSDARG00000052419	0.9813279242133122	7.477912536020969
ENSDARG00000052423	0.9803774914670356	5.81137564569778
ENSDARG00000052426	0.6047338252152672	2.997498273639004
ENSDARG00000052427	0.9218439972979349	6.141019620355663
ENSDARG00000052429	0.5261501497480593	1.22854687016443
ENSDARG00000052433	0.7718831154691037	3.4442971625406127
ENSDARG00000052435	0.9745898425066611	5.941087901361543
ENSDARG00000052437	0.9646758813482073	15.102009907841285
ENSDARG00000052438	0.9701875435714301	3.544340245892486
ENSDARG00000052455	0.9723585978985038	5.105986219664027
ENSDARG00000052462	0.9462282411358717	3.8438113514554697
ENSDARG00000052465	0.5903937975670979	5.279098625467196
ENSDARG00000052468	0.7632326653038792	9.350964226821542
ENSDARG00000052470	0.993057467300337	10.270574860471754
ENSDARG00000052471	0.9119407091420622	6.621066131593895
ENSDARG00000052480	0.9203961868022259	4.498422109300011
ENSDARG00000052482	0.8202599585695444	4.155562838932871
ENSDARG00000052494	0.989256523230708	8.780859693591188
ENSDARG00000052496	0.9941773454047751	3.6833310625343603
ENSDARG00000052497	0.9701794519884845	5.96293241083919
ENSDARG00000052511	0.7606754285361397	2.562965773070972
ENSDARG00000052512	0.6431835446330862	2.021475229756641
ENSDARG00000052515	0.7947661146382765	3.5095503671132873
ENSDARG00000052518	0.9828072884643186	3.7225338067959495
ENSDARG00000052520	0.9290631446348833	5.523507632349858
ENSDARG00000052522	0.9597275201372174	4.243673620242443
ENSDARG00000052527	0.7956712277783431	3.506948956155969
ENSDARG00000052536	0.979989458287592	3.9708118240861126
ENSDARG00000052537	0.7358108914312637	5.34482392496213
ENSDARG00000052553	0.9866446520550639	6.811987440296761
ENSDARG00000052556	0.9449680717148637	5.542892229110372
ENSDARG00000052558	0.816808684984538	4.7539992495940915
ENSDARG00000052565	0.9855201990134322	7.461933535761199
ENSDARG00000052567	0.9865263138271314	6.40665672573853
ENSDARG00000052575	0.9888897804222174	14.035960315272485
ENSDARG00000052578	0.9784231638853063	12.763214506532522
ENSDARG00000052594	0.8690434452764962	2.4290074108814608
ENSDARG00000052604	0.7622361485213665	4.480379848931047
ENSDARG00000052606	0.9827426070490709	6.458373084331894
ENSDARG00000052609	0.8067415198536185	4.643319989518263
ENSDARG00000052610	0.9856846042144211	12.134244216263385
ENSDARG00000052615	0.9895180149140225	7.368820000693265
ENSDARG00000052617	0.9891279570197266	10.066481308771994
ENSDARG00000052623	0.9602858645373956	2.1728285373316716
ENSDARG00000052624	0.9423294081526072	4.7345032922569406
ENSDARG00000052625	0.9822183987159036	8.325095861911068
ENSDARG00000052633	0.7858467903042481	3.605306355752834
ENSDARG00000052638	0.9681174989175895	7.1174943006814875
ENSDARG00000052641	0.9935637052390881	7.000830938781492
ENSDARG00000052644	0.9392187993477695	8.644963451704495
ENSDARG00000052649	0.9614549056512028	4.456278539779183
ENSDARG00000052652	0.8985914009989353	5.380828517421052
ENSDARG00000052654	0.7213047889406853	4.310205219998887
ENSDARG00000052658	0.8199121129680432	4.768513732133938
ENSDARG00000052673	0.9761023977556431	4.240092058818405
ENSDARG00000052674	0.9252163966536125	2.2952358009663207
ENSDARG00000052680	0.9604108480688722	8.678967058872662
ENSDARG00000052688	0.9186520967814382	9.946290873727722
ENSDARG00000052690	0.9774109097107982	5.577261133528687
ENSDARG00000052693	0.8596618374538455	6.969624077553451
ENSDARG00000052695	0.9918622992586751	7.430720188588992
ENSDARG00000052696	0.8894143496485264	6.475254834743309
ENSDARG00000052697	0.9604190726885852	7.343766642864477
ENSDARG00000052700	0.9364010231284869	11.6976648469984
ENSDARG00000052701	0.9846225036135455	4.030814871044263
ENSDARG00000052702	0.980670642260826	8.047303687828615
ENSDARG00000052703	0.9380304834757706	3.4183842577472214
ENSDARG00000052705	0.9684044563583433	13.023658811828536
ENSDARG00000052708	0.9712584588437857	8.508343454943782
ENSDARG00000052712	0.991538884755712	4.2246679568416585
ENSDARG00000052713	0.9821336476440009	6.990791499956849
ENSDARG00000052721	0.9434024092378452	7.468902323272929
ENSDARG00000052728	0.719320353647049	2.0522645658529557
ENSDARG00000052731	0.9297570898709299	6.6648757208910325
ENSDARG00000052734	0.9737476029059713	7.642466765607239
ENSDARG00000052739	0.8689246914834153	6.380052703108406
ENSDARG00000052741	0.9031441365899593	7.232087470579886
ENSDARG00000052746	0.9788713986114547	5.365830367561564
ENSDARG00000052747	0.8578074855269096	3.8173536942439004
ENSDARG00000052748	0.8980248366512198	3.303200509876615
ENSDARG00000052764	0.8228982424402812	4.189800044803279
ENSDARG00000052765	0.9716761257327245	5.957905218616239
ENSDARG00000052766	0.9750726142446373	3.660016906936476
ENSDARG00000052769	0.9554679648228255	6.801551023920659
ENSDARG00000052775	0.880537565340507	5.66963884525822
ENSDARG00000052782	0.8458183428041448	4.054812266761174
ENSDARG00000052783	0.9882586104748409	7.028064480290263
ENSDARG00000052787	0.87890812119519	4.00334302324648
ENSDARG00000052789	0.7457450860573912	3.7076933552976463
ENSDARG00000052816	0.9859877788842586	8.2972499892416
ENSDARG00000052818	0.9682222881186106	4.462952005078362
ENSDARG00000052826	0.8125701691770448	4.639597911248357
ENSDARG00000052827	0.9786589800005042	7.204870724878712
ENSDARG00000052833	0.9332348664771041	3.473438863545378
ENSDARG00000052840	0.976759394151531	5.911247060255633
ENSDARG00000052842	0.9448971108359566	5.277916067805648
ENSDARG00000052846	0.9778141343498773	9.913407834872354
ENSDARG00000052851	0.9493626210129656	4.124283960691235
ENSDARG00000052855	0.9203494031974058	3.9163809358788746
ENSDARG00000052856	-0.024881736619484673	8.961748534375147e-07
ENSDARG00000052859	0.9368785164404373	6.2355317754659305
ENSDARG00000052866	0.9756765860027586	4.3054679285689685
ENSDARG00000052873	0.5461681850060396	4.240311132783211
ENSDARG00000052893	0.9228651197216602	15.526062702653794
ENSDARG00000052894	0.8265376177775738	6.0076147144909084
ENSDARG00000052897	0.9508137815775937	6.764158420622154
ENSDARG00000052903	0.8973615666661702	3.4153840097117834
ENSDARG00000052907	0.9649824806856536	5.510172759450897
ENSDARG00000052910	0.8154339552532216	5.341251369110726
ENSDARG00000052917	0.9458660749784159	9.632531255063453
ENSDARG00000052923	0.9710344726324086	5.3000779044200526
ENSDARG00000052928	0.967085238382221	3.5855034313183127
ENSDARG00000052942	0.6744549343027018	3.49197960286833
ENSDARG00000052950	0.9782747052946604	3.491196472294214
ENSDARG00000052954	0.9194301903892739	11.511888834396274
ENSDARG00000052957	0.9394739091805887	3.7194639428039302
ENSDARG00000052966	0.9658659689742415	3.632351545525575
ENSDARG00000052975	0.9969492323879771	6.840467932147032
ENSDARG00000052978	0.858607116639711	3.97310554035721
ENSDARG00000052994	0.9775141932716671	6.015480732148682
ENSDARG00000052997	0.9413481647456363	5.733502584935395
ENSDARG00000053003	0.8138290588926232	4.844465127441954
ENSDARG00000053010	0.6388408238457204	4.182021518979005
ENSDARG00000053019	0.7872306065928201	5.061949211205723
ENSDARG00000053021	0.89832688973091	5.006627026289847
ENSDARG00000053026	0.9803693298605342	7.365890844111757
ENSDARG00000053036	0.9920363473230568	13.598641341185669
ENSDARG00000053047	0.9594717401061011	5.082116913877985
ENSDARG00000053058	0.7673190086586602	3.5962599290308637
ENSDARG00000053070	0.9540621272618033	7.041112795896362
ENSDARG00000053082	0.9777040354524772	5.632522440961612
ENSDARG00000053087	0.9619628162721423	6.27732857109902
ENSDARG00000053091	0.9529951958013442	4.816837989951962
ENSDARG00000053097	0.9809524477876712	8.751703661848618
ENSDARG00000053101	0.9381259690701671	2.6855610087022903
ENSDARG00000053104	0.7611477202206145	3.176122833107843
ENSDARG00000053106	0.9474372423385121	3.8232870360842663
ENSDARG00000053110	0.943979875647429	6.0249055089633075
ENSDARG00000053113	0.9895261727357713	8.312610580554084
ENSDARG00000053119	0.9469035043462571	4.91710948402401
ENSDARG00000053122	0.8158822853004751	2.7880610240906964
ENSDARG00000053127	0.9876855114146125	5.8415159744462155
ENSDARG00000053129	0.9468899797882586	3.2843770064223454
ENSDARG00000053130	0.9766043379259762	7.063694041303827
ENSDARG00000053131	0.9671650744629097	7.584133558699751
ENSDARG00000053133	0.9581186764932544	10.1662291124751
ENSDARG00000053136	0.7572610693459482	8.537560081742146
ENSDARG00000053138	0.9167848118618364	4.555616432904228
ENSDARG00000053152	0.8587952619883703	3.4510282668005763
ENSDARG00000053155	0.9626162360494726	5.044535516622692
ENSDARG00000053159	0.8272347852404401	3.718009594966789
ENSDARG00000053165	0.9320099676775789	3.9245066930374897
ENSDARG00000053166	0.9046591069849453	2.45259743714797
ENSDARG00000053179	0.9459721475282337	6.434692800494132
ENSDARG00000053186	0.7543075923380491	2.844344887848293
ENSDARG00000053190	0.9178759493557246	8.518815077919994
ENSDARG00000053194	0.8578740774437649	3.1259699500439684
ENSDARG00000053196	0.9755873349825477	4.285978362583938
ENSDARG00000053200	0.9522654504418625	3.336014522803833
ENSDARG00000053204	0.701119710957895	5.177002914344607
ENSDARG00000053209	0.9240056571734363	6.317727743491301
ENSDARG00000053215	0.9526703403206687	8.116720884904407
ENSDARG00000053217	0.9702997734557138	5.410665670300855
ENSDARG00000053222	0.9425673971204012	8.709717735235436
ENSDARG00000053232	0.9605960676103115	6.841732396617883
ENSDARG00000053241	0.931803818985596	4.531884470428764
ENSDARG00000053246	0.9915632490625317	6.469865405414961
ENSDARG00000053248	0.9807134831645925	6.724908962204703
ENSDARG00000053254	0.9965329145141771	12.977742981694778
ENSDARG00000053260	0.940820773124607	6.664622453840088
ENSDARG00000053262	0.9904851842572036	7.8101875645079195
ENSDARG00000053263	0.9562927765116925	5.800760362128001
ENSDARG00000053269	0.97542808551755	10.77225228552277
ENSDARG00000053272	0.9698493352242248	7.214302601433099
ENSDARG00000053279	0.9960711565191747	5.906472096251598
ENSDARG00000053291	0.9671444495768893	6.841949614710402
ENSDARG00000053298	0.9647950701097929	7.942478251958387
ENSDARG00000053301	0.9877826038346705	8.932676593106788
ENSDARG00000053318	0.9717068204772614	4.607302535877933
ENSDARG00000053326	0.9680902782557519	5.545718646542645
ENSDARG00000053344	0.6745847249022132	4.040234833667185
ENSDARG00000053358	0.9874091837774772	8.304825857926348
ENSDARG00000053362	0.992166579322475	8.772527658714772
ENSDARG00000053364	0.9373060287814095	7.878927840248885
ENSDARG00000053365	0.9625846767381051	5.9271791375186185
ENSDARG00000053370	-0.00039859716400680867	8.416263064248142e-08
ENSDARG00000053375	0.9516570539070615	3.411725203371006
ENSDARG00000053380	0.9438662832119922	9.198677701305535
ENSDARG00000053381	0.9731115903966809	5.0653710563602115
ENSDARG00000053386	0.9629951435596872	4.346190002312406
ENSDARG00000053387	0.9647759198009853	8.166590755619373
ENSDARG00000053389	0.9564306385945279	3.336695255546332
ENSDARG00000053395	0.9573278379240404	5.698875872863609
ENSDARG00000053404	0.7312700719963534	2.8769593390297645
ENSDARG00000053405	0.9124614064633448	9.001876427364662
ENSDARG00000053424	0.8186044566350332	4.151661534907173
ENSDARG00000053425	0.9235831755432738	6.335763050624605
ENSDARG00000053431	0.9436684039511611	10.386151495248129
ENSDARG00000053446	0.8202877854243075	4.583109717316667
ENSDARG00000053447	0.9949135765336378	5.0862803688561415
ENSDARG00000053448	0.4862169948159919	2.072784699517109
ENSDARG00000053449	0.9390030600547491	8.371262168802673
ENSDARG00000053450	0.8928434711624719	6.571833726049128
ENSDARG00000053452	0.8509541150309027	3.8810459577831256
ENSDARG00000053453	0.8624496875827483	7.169109857630816
ENSDARG00000053455	0.9399049726680581	5.919233480849826
ENSDARG00000053456	0.8378463643798456	3.4941715628043846
ENSDARG00000053457	0.5441071141952392	1.641085568290162
ENSDARG00000053459	0.8724652773817342	5.110196408179439
ENSDARG00000053463	0.8864312615700665	6.926234180619279
ENSDARG00000053466	0.9449093634564825	6.731626068776801
ENSDARG00000053467	0.9807837942752875	6.184414298632419
ENSDARG00000053468	0.9640822557042785	4.369868491754388
ENSDARG00000053474	0.9639018453263654	7.1096198655878435
ENSDARG00000053479	0.9642380548094808	10.197967035999028
ENSDARG00000053480	0.9917595488377262	11.374279814366048
ENSDARG00000053483	0.9631549119177387	7.428072977882957
ENSDARG00000053484	0.9618928533427183	6.699904613274365
ENSDARG00000053485	0.9903427533763278	6.992275434453555
ENSDARG00000053487	0.9664397202596876	5.302451740071778
ENSDARG00000053493	0.9902034062640395	10.769306660569024
ENSDARG00000053496	0.9523563413665814	8.271033468247797
ENSDARG00000053499	0.9825909021767094	5.989826979695195
ENSDARG00000053500	0.9216285212846482	11.458293745210192
ENSDARG00000053502	0.9839342256342557	8.153267618331844
ENSDARG00000053505	0.944261969956278	3.2416826172314943
ENSDARG00000053509	0.7804052266917596	3.9004641708073517
ENSDARG00000053517	0.6584879917945183	2.2239345969116826
ENSDARG00000053518	0.9613623620872858	5.700543056984093
ENSDARG00000053520	0.7674708978172345	6.065885456676397
ENSDARG00000053527	0.8583340199865609	4.719551697661664
ENSDARG00000053528	0.9527045396340935	8.473942418961569
ENSDARG00000053535	0.975490752593167	8.20022059086618
ENSDARG00000053542	0.9619371692964078	7.2355038241590215
ENSDARG00000053544	0.9754642785064052	4.509448776305083
ENSDARG00000053547	0.97655800636984	4.379065065901324
ENSDARG00000053554	0.9886052078463751	12.450945462510571
ENSDARG00000053558	0.9919640206265566	9.448219910555165
ENSDARG00000053559	0.9474864046275683	5.678127178462594
ENSDARG00000053569	0.9975617376424566	12.776928900519863
ENSDARG00000053570	0.8159383745707193	5.423575198881747
ENSDARG00000053571	0.9068741918616436	9.108280981582139
ENSDARG00000053574	0.986553642833956	10.04538870159485
ENSDARG00000053575	0.9955749148520655	6.597544743204646
ENSDARG00000053586	0.981191332371392	4.250951046954352
ENSDARG00000053609	0.8523171155638785	3.0973589967363675
ENSDARG00000053617	0.9572094338500386	5.73432530647114
ENSDARG00000053619	0.7989463167720209	3.108932341765418
ENSDARG00000053625	0.9842548570008275	18.557320385482605
ENSDARG00000053636	0.8861654804693498	2.7529428416406723
ENSDARG00000053646	0.8165097605813197	6.200648488140531
ENSDARG00000053650	0.9431005783718037	10.13067063746966
ENSDARG00000053652	0.7182072737342298	4.210399004507531
ENSDARG00000053656	0.9232068902971856	2.814314537417544
ENSDARG00000053666	0.9556945822452338	6.304213385867215
ENSDARG00000053668	0.6682452357610451	1.2009329716794124
ENSDARG00000053684	0.6386068530433935	8.20943625069523
ENSDARG00000053685	0.9247650004942465	3.351598303928996
ENSDARG00000053691	0.9798343507800281	6.405144974239152
ENSDARG00000053695	0.9728274697864754	7.303349785755141
ENSDARG00000053713	0.9870328304375825	10.583665073027532
ENSDARG00000053716	0.944434994786033	3.48553330438821
ENSDARG00000053724	0.9133485464187974	3.7693283088452962
ENSDARG00000053744	0.7030918599237233	4.880248367829547
ENSDARG00000053746	0.8545416870115407	6.130728986525939
ENSDARG00000053753	0.9660157946590291	5.898032717169417
ENSDARG00000053761	0.8149198052747959	4.471270626970776
ENSDARG00000053773	0.9834809600632176	9.47762521835494
ENSDARG00000053774	0.9714230408805825	12.011824297007674
ENSDARG00000053792	0.986739035502693	7.0956236365052305
ENSDARG00000053800	0.9718229847072686	6.637532395589263
ENSDARG00000053803	0.9870576074174564	8.309155581719388
ENSDARG00000053804	0.7822789125713283	3.3596477145065062
ENSDARG00000053805	0.9247975382479479	3.3871988445856998
ENSDARG00000053810	0.9887708218149807	5.178233764144352
ENSDARG00000053820	0.9473282947472238	6.126701837551608
ENSDARG00000053829	0.8612546871924647	3.726443444610232
ENSDARG00000053831	0.9885177761895036	12.256671583973219
ENSDARG00000053835	0.9763261575705903	9.262843095829998
ENSDARG00000053836	0.15532190927412626	1.009201081032915
ENSDARG00000053840	0.9138924691178646	2.6154946440490425
ENSDARG00000053853	0.9903543621069156	10.055473980573819
ENSDARG00000053857	0.9563308447237185	4.898842133317931
ENSDARG00000053858	0.9506097614231707	12.048902627582741
ENSDARG00000053862	0.9872793917548665	11.63333007459614
ENSDARG00000053864	0.8416485345453371	3.319137393604048
ENSDARG00000053868	0.9714892166029822	12.181694206797356
ENSDARG00000053875	0.9907292454139025	11.655637969501916
ENSDARG00000053876	0.9657809087647445	5.369445570932674
ENSDARG00000053877	0.9855429495531338	2.7948999120604143
ENSDARG00000053878	0.9624404605469716	7.244401266854456
ENSDARG00000053884	0.7835243531891161	1.3176161639549657
ENSDARG00000053890	0.9481966313882411	3.931603853122815
ENSDARG00000053896	0.9377115587673535	13.29503953684229
ENSDARG00000053912	0.9809690488094608	5.65931017714665
ENSDARG00000053917	0.7201726879882269	4.994452170871945
ENSDARG00000053918	0.8934447646527462	2.6182407985550897
ENSDARG00000053934	0.9235561594608384	4.763805871040105
ENSDARG00000053939	0.9793517069711799	6.867897348817763
ENSDARG00000053950	0.9313844788621564	6.21684182827177
ENSDARG00000053956	0.8700798443112288	5.064924700253745
ENSDARG00000053959	0.9425123070474853	7.318257204052937
ENSDARG00000053963	0.9836020952092092	8.239267294147162
ENSDARG00000053966	0.9460262030594717	4.258931049743774
ENSDARG00000053973	0.9931689170991126	18.20667980382771
ENSDARG00000053979	0.9101470972196719	2.9881623018279164
ENSDARG00000053987	0.9261261936824412	7.538771515998719
ENSDARG00000053990	0.7617791005091991	2.7617326075690825
ENSDARG00000053992	0.9874629634736405	7.1073190887265
ENSDARG00000053995	0.9343755105612778	4.512859557488495
ENSDARG00000054007	0.9856072836147606	6.960401848194808
ENSDARG00000054010	0.9654013089946477	4.03658489874709
ENSDARG00000054023	0.9685777749499588	9.784978873214067
ENSDARG00000054025	0.9535840579627668	8.727332346016393
ENSDARG00000054026	0.7188531125689521	5.602669131462676
ENSDARG00000054030	0.9889073654877437	7.745066376282861
ENSDARG00000054031	0.8786389160192636	2.3841030998078456
ENSDARG00000054032	0.8299234116751949	2.852692620046671
ENSDARG00000054033	0.9841425855575631	11.412514105529468
ENSDARG00000054050	0.7878308849606359	6.056273409840527
ENSDARG00000054054	0.866406013263576	5.586858507298347
ENSDARG00000054058	0.9884251797565607	7.924011747469551
ENSDARG00000054060	0.9769640446212823	6.657100986817565
ENSDARG00000054063	0.8014831286409027	1.4962013368679692
ENSDARG00000054076	0.5784324210833804	1.6631747806396862
ENSDARG00000054087	0.9786087413096536	3.4657702884832657
ENSDARG00000054096	0.908667018565771	5.689946719291026
ENSDARG00000054103	0.9815246796791809	14.09522740234134
ENSDARG00000054122	0.9741839998505188	8.157303222928482
ENSDARG00000054128	0.9576977776380587	6.891641578571367
ENSDARG00000054137	0.8855995884831889	8.016356496665646
ENSDARG00000054150	0.9337889104876262	9.460905418314338
ENSDARG00000054154	0.9845849677701497	6.844118831656832
ENSDARG00000054155	0.9210288910398728	5.180622024417547
ENSDARG00000054160	0.8604168454400268	2.6348971477107193
ENSDARG00000054162	0.9467632286202423	6.91600410348233
ENSDARG00000054164	0.900821553743004	4.453020482837656
ENSDARG00000054172	0.8607037209718951	4.440038726741581
ENSDARG00000054177	0.9774268537369963	6.6134077825045265
ENSDARG00000054186	0.8035520663987491	4.980389884764179
ENSDARG00000054191	0.9948081744768666	9.65871081347078
ENSDARG00000054196	0.9652415198717489	12.338730814146174
ENSDARG00000054199	0.891437769019236	3.716841776847142
ENSDARG00000054201	0.9648710415709031	3.880285966378012
ENSDARG00000054202	0.861776011357258	9.667275260984665
ENSDARG00000054208	0.977139554320357	7.628283754631889
ENSDARG00000054211	0.9923133733287278	11.487489085477344
ENSDARG00000054213	0.7717113512117609	2.0657380058354056
ENSDARG00000054218	0.7050576026029605	6.438487387270715
ENSDARG00000054220	0.901418431732511	5.258580391495874
ENSDARG00000054222	0.8519357510036049	4.691738955520934
ENSDARG00000054224	0.9191740220671888	5.159211137950665
ENSDARG00000054250	0.8976272330170701	4.988081537840024
ENSDARG00000054251	0.8161767746484707	5.814888292991065
ENSDARG00000054255	0.5729688334907892	4.346627253788903
ENSDARG00000054259	0.9344420691718613	4.474311677843425
ENSDARG00000054264	0.9259006286434984	7.117218330973368
ENSDARG00000054271	0.895468205910592	2.204987781960268
ENSDARG00000054272	0.9643475448333781	3.0475541978441782
ENSDARG00000054288	0.8448130497588632	6.048737288485995
ENSDARG00000054290	0.8769850738774773	1.7523939031246023
ENSDARG00000054292	0.21476117480019452	0.640701342825059
ENSDARG00000054300	0.9538133484743306	7.548251909372787
ENSDARG00000054301	0.9313751145921741	6.1607944373100025
ENSDARG00000054302	0.9430949803275928	5.384387964392591
ENSDARG00000054304	0.9834197175609024	7.927047165897164
ENSDARG00000054307	0.9804234100641473	5.413356998652518
ENSDARG00000054312	0.972225926360136	5.839801771962649
ENSDARG00000054313	0.9772978503024364	5.330617972548277
ENSDARG00000054319	0.9705513839130587	11.895707451728931
ENSDARG00000054320	0.9781738638449095	5.258961112165408
ENSDARG00000054321	0.9907185758629306	8.776671173314115
ENSDARG00000054323	0.9476176000401155	4.139890979207284
ENSDARG00000054334	0.9868715141892994	11.80266764225922
ENSDARG00000054337	0.9753443521606153	5.850269815620857
ENSDARG00000054343	0.6206558579262189	3.110052762102939
ENSDARG00000054344	0.9789521786913247	6.218683623657016
ENSDARG00000054352	0.8727184379081812	4.9888281955481135
ENSDARG00000054355	0.9002958788281078	2.302165051547534
ENSDARG00000054362	0.9510616162804992	4.665142412386735
ENSDARG00000054363	0.8781938819807622	5.2001686067528246
ENSDARG00000054374	0.9952805841546608	5.66241878113433
ENSDARG00000054378	0.8939021732233458	9.968633773103992
ENSDARG00000054389	0.717500417989641	4.713587805811779
ENSDARG00000054400	0.7831065689168155	3.6434570186753517
ENSDARG00000054420	0.733077503784033	4.026773721081754
ENSDARG00000054423	0.9846368745909895	8.516613130390192
ENSDARG00000054433	0.9107536151431417	3.1133496210800806
ENSDARG00000054438	0.9903515060731836	7.849681336267543
ENSDARG00000054442	0.9596065770250553	5.7349416221469625
